grant_source,grantee,grant_date,grant_token_address,grant_amount,grant_name,grant_round,grant_type,grant_category,grant_distribution,grant_blockchain,dune_namespaces,dashboard_link,information_link
Optimism Collective,Crew,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CrossAngle (“Xangle”),1/1/2024,0x4200000000000000000000000000000000000042,30297.76,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crypto Commons Association,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crypto Fundraising,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crypto Sapiens,1/1/2024,0x4200000000000000000000000000000000000042,17888.27,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoConexión,1/1/2024,0x4200000000000000000000000000000000000042,12422.41,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoDuck,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoMage,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptoast,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptocurrency and Friends,3/1/2023,0x4200000000000000000000000000000000000042,63907,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Cryptola,1/1/2024,0x4200000000000000000000000000000000000042,2732.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptomind Research,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptosquare,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptotesters,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptoversidad,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cryptoversidad,3/1/2023,0x4200000000000000000000000000000000000042,10933,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,DRAMA,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DackieSwap,1/1/2024,0x4200000000000000000000000000000000000042,47956.47,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeFI Saint ,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeFi Declassified (OptiNauts NFT collection),1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeFi France,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeFi Library,3/1/2023,0x4200000000000000000000000000000000000042,6404,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,DeSchool,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeepDAO,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Defigourmet,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Defy Foundation,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DevRel Uni,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Diego,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Divergent,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Donate3,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Duct Tape ,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Duniversity (Dune Education),3/1/2023,0x4200000000000000000000000000000000000042,11449,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,EGG 🥚 RECORDS,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,EIP Fun,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,EIP-4824/ DAOstar,1/1/2024,0x4200000000000000000000000000000000000042,37214.56,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,EIP4844 collection,3/1/2023,0x4200000000000000000000000000000000000042,195675,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,ERC4337 Smart Accounts Dune Dashboard,1/1/2024,0x4200000000000000000000000000000000000042,75490,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ETH Daily (OP News),1/1/2024,0x4200000000000000000000000000000000000042,25838.61,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ETHAccra,1/1/2024,0x4200000000000000000000000000000000000042,23607.55,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ETHEREUM MÉXICO,3/1/2023,0x4200000000000000000000000000000000000042,15736,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,ETHSafari 2023,1/1/2024,0x4200000000000000000000000000000000000042,82229.9,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,EVM.Finance,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Encriptados,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Equalizer,1/1/2024,0x4200000000000000000000000000000000000042,50913,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Espacio Cripto,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Espacio Cripto,3/1/2023,0x4200000000000000000000000000000000000042,9910,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Eternal Garden: ORIGINS,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Eth-Volcano,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ethereum Colombia,1/1/2024,0x4200000000000000000000000000000000000042,17888.27,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ethereum France,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ethereum Lima,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ethereum Mexico,1/1/2024,0x4200000000000000000000000000000000000042,24357.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,European Crypto Initiative,1/1/2024,0x4200000000000000000000000000000000000042,21905.68,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Eventcaster,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,FA40Ziv,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,FilosofiaCodigo,1/1/2024,0x4200000000000000000000000000000000000042,12422.41,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Fire,1/1/2024,0x4200000000000000000000000000000000000042,62112.05,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Fire,3/1/2023,0x4200000000000000000000000000000000000042,15774,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,First NFT Agency,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Frens,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Fugu Works,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Funding the Commons,1/1/2024,0x4200000000000000000000000000000000000042,92656.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Gadgeteer (nanobro),1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Gajesh Naik,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Giveth Web3 House,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Goerli,3/1/2023,0x4200000000000000000000000000000000000042,143508,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Gravity DAO,1/1/2024,0x4200000000000000000000000000000000000042,27329.3,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,GreenPill Network,1/1/2024,0x4200000000000000000000000000000000000042,22360.34,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,H.E.R. DAO LATAM,3/1/2023,0x4200000000000000000000000000000000000042,24881,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,HER LATAM _ Optimistas Brillando en Blockchain,1/1/2024,0x4200000000000000000000000000000000000042,21366.55,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Hitasyurek,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Hope: A Curated AI Assistant for the Optimism Ecosystem,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,IC3,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ITU Blockchain,1/1/2024,0x4200000000000000000000000000000000000042,29813.79,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,IceBreak-R,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Immunefi,1/1/2024,0x4200000000000000000000000000000000000042,129193.07,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Inbest Program,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Interface,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,International Media Nodes (IMN),1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Interport Finance,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,IntoTheBlock Optimism Analytics,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Invest in Music,1/1/2024,0x4200000000000000000000000000000000000042,22360.34,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ivan Molto,1/1/2024,0x4200000000000000000000000000000000000042,18236.1,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ivan on Tech,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Jessy's Hacker House,1/1/2024,0x4200000000000000000000000000000000000042,54049.41,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Joe,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Josh | The Blockchain Socialist,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Jrocki - YouTube & Podcast,3/1/2023,0x4200000000000000000000000000000000000042,27608,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,KManuS88,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Kaito/CoffeeTimes,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Kristoph Galland,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,KryptoSpace,1/1/2024,0x4200000000000000000000000000000000000042,4223.62,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,KudasaiJP,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,LATASHÁ,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,LNRZ,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,LandTorn - Lorak,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,LauNaMu,1/1/2024,0x4200000000000000000000000000000000000042,46328.63,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Launchcaster,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Launchifi,3/1/2023,0x4200000000000000000000000000000000000042,3424,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Layer 2 Weekly Roundup,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Layer 2 Weekly Roundup,3/1/2023,0x4200000000000000000000000000000000000042,22678,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Layer2News,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Layer3,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Learning about OP through Gitcoin Grants,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Lemon,1/1/2024,0x4200000000000000000000000000000000000042,2732.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Llama Risk,1/1/2024,0x4200000000000000000000000000000000000042,30479.63,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Lyra Research Collective,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,"lyra,layer3_lyra,lyra_avalon,lyra_newport,lyra_v1",,
Optimism Collective,Mac Budkowski,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,MaitreSarce,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,MarcoV,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,MarcoV (Optimism Dashboards),3/1/2023,0x4200000000000000000000000000000000000042,3244,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Marko,1/1/2024,0x4200000000000000000000000000000000000042,22116.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Merkly,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Messari,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Metagals,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,MetricsDAO,3/1/2023,0x4200000000000000000000000000000000000042,2860,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Mirror Curator DAO,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Modular Crypto,1/1/2024,0x4200000000000000000000000000000000000042,14906.89,RetroPGF,3,retroactive,growth,vesting,optimism,,,
